gene-id	Brain_Female	Gonad_Female	Kidney_Female	Liver_Female	Lung_Female	Muscle_Female	Skin_Female	Brain_Male	Gonad_Male	Heart_Male	Kidney_Male	Liver_Male	Lung_Male	Skin_Male
Transcript_71185.0	16	0	0	0	0	2	0	0	0	0	3	0	0	0
Transcript_71188.0	45	0	0	0	2	8	0	39	2	0	0	0	1	1
Transcript_71192.0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71195.0	0	3	3	0	2	0	0	3	0	0	3	0	0	0
Transcript_71196.0	3	0	9	0	0	0	0	7	0	0	8	0	3	0
Transcript_71204.0	0	3	0	0	4	0	0	6	0	0	2	0	1	0
Transcript_71206.0	21	6	5	0	0	0	0	11	1	0	2	0	3	2
Transcript_71208.0	4	1	0	0	0	1	0	0	0	0	2	0	4	0
Transcript_71210.0	0	2	0	0	0	93	0	0	0	0	0	0	0	0
Transcript_71211.0	0	0	0	0	0	0	0	0	0	0	2	0	3	0
Transcript_71212.0	30	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_71213.0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
Transcript_71219.0	0	2	0	0	8	0	0	2	0	0	0	0	0	0
Transcript_71221.0	3	3	0	0	0	0	0	0	1	0	3	0	0	0
Transcript_71222.0	6	0	9	0	0	0	0	14	0	0	1	0	0	2
Transcript_71223.0	0	0	3	0	1	0	0	0	11	0	3	0	1	0
Transcript_71225.0	29	0	0	0	0	3	0	11	0	0	0	0	0	0
Transcript_71228.0	0	6	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_71231.0	0	9	0	0	0	0	0	0	0	0	0	0	4	0
Transcript_71235.0	6	1	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_71236.0	0	2	0	0	7	0	0	0	0	0	0	0	8	0
Transcript_71237.0	0	0	0	0	2	0	0	0	0	0	1	0	11	2
Transcript_71238.0	9	4	0	0	0	0	0	5	0	0	2	0	0	0
Transcript_71240.0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71249.0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
Transcript_71251.0	4	3	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_71256.0	4	6	3	0	2	0	0	6	0	0	1	0	1	0
Transcript_71258.0	10	1	5	0	0	1	0	15	0	0	0	0	0	0
Transcript_71259.0	13	0	12	2	14	7	0	11	10	4	19	1	11	0
Transcript_71262.0	0	1	0	0	0	0	0	6	0	0	4	0	0	0
Transcript_71263.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71270.0	0	1	11	0	6	0	0	0	3	0	4	0	2	0
Transcript_71274.0	5	1	0	0	0	0	0	0	0	6	0	0	1	0
Transcript_71277.0	0	4	0	0	0	0	0	0	0	4	2	0	4	2
Transcript_71278.0	0	0	0	0	0	6	0	0	0	5	0	0	8	0
Transcript_71279.0	8	2	5	0	0	0	0	0	0	0	0	0	6	0
Transcript_71280.0	6	0	3	0	3	0	0	6	0	0	0	0	6	0
Transcript_71282.0	8	1	0	0	0	0	0	5	0	0	1	0	1	0
Transcript_71284.0	10	0	0	0	0	0	0	10	0	0	0	0	0	0
Transcript_71287.0	23	0	0	0	0	0	0	25	0	0	0	0	0	0
Transcript_71288.0	0	1	3	0	3	0	0	6	0	0	0	0	3	0
Transcript_71289.0	0	11	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_71290.0	0	7	0	0	0	0	0	3	0	0	0	0	3	1
Transcript_71292.0	9	1	21	6	7	3	2	13	13	9	43	15	30	9
Transcript_71294.0	0	2	0	0	0	0	0	4	0	0	1	0	0	0
Transcript_71295.0	6	1	0	0	0	0	0	6	0	0	0	0	2	0
Transcript_71296.0	0	0	0	0	5	1	0	3	2	0	0	0	0	0
Transcript_71297.0	0	0	6	0	14	0	0	0	0	0	0	0	19	0
Transcript_71300.0	5	0	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_713.0	0	2721	79	0	0	0	0	6	0	0	0	0	0	2
Transcript_71305.0	2	0	3	0	0	0	0	0	0	0	0	0	2	0
Transcript_71308.0	19	0	3	0	1	0	0	0	2	0	2	0	28	0
Transcript_71310.0	0	9	0	0	0	0	0	0	0	0	2	0	0	0
Transcript_71312.0	9	0	0	0	24	0	0	0	0	0	0	0	23	0
Transcript_71317.0	0	0	0	0	0	22	0	0	0	0	0	0	3	0
Transcript_71318.0	0	15	0	2	0	0	0	0	0	0	0	0	0	0
Transcript_71320.0	1	0	1	0	3	0	0	0	0	0	1	0	8	0
Transcript_71333.0	15	3	0	0	0	5	0	56	0	2	5	0	0	0
Transcript_71336.0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71338.0	0	12	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_71339.0	0	1	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_71343.0	0	0	27	0	0	4	0	0	9	0	14	0	3	2
Transcript_71346.0	0	4	0	0	0	0	0	3	2	0	0	0	2	0
Transcript_71348.0	0	11	7	0	0	0	0	0	0	0	0	0	0	0
Transcript_71350.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71351.0	0	0	9	0	0	0	0	4	0	0	0	0	1	0
Transcript_71352.0	1	4	0	0	7	1	0	5	0	0	3	0	2	0
Transcript_71353.0	13	0	1	0	10	0	0	0	0	0	0	0	6	0
Transcript_71354.0	10	1	0	0	2	0	0	1	0	0	0	0	0	0
Transcript_71356.0	3	0	0	0	0	0	0	5	0	0	0	0	3	2
Transcript_71357.0	3	0	2	0	1	0	0	3	0	0	0	0	2	0
Transcript_71359.0	7	0	6	0	1	6	0	2	0	0	0	0	0	0
Transcript_71360.0	0	15	0	0	0	0	0	0	1	0	0	0	0	0
Transcript_7136.0	5403	493	964	0	783	42	0	2708	458	573	745	0	2148	3
Transcript_71364.0	0	0	0	0	0	2	0	4	0	0	2	0	0	0
Transcript_71366.0	17	2	0	0	0	0	0	0	0	0	3	0	4	0
Transcript_71367.0	31	1	1	0	0	0	0	6	0	0	4	0	1	0
Transcript_71369.0	0	0	0	0	4	0	0	0	0	0	0	0	9	0
Transcript_71372.0	3	0	9	0	0	2	0	10	0	0	0	0	6	0
Transcript_71374.0	3	1	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_71375.0	0	1	0	0	3	0	1	0	14	0	0	0	8	3
Transcript_71380.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_71381.0	10	0	0	0	7	0	0	0	0	0	0	0	10	0
Transcript_71384.0	0	0	0	0	0	0	0	2	0	0	0	0	11	0
Transcript_71391.0	0	0	0	0	2	14	0	3	0	0	4	0	4	2
Transcript_71392.0	0	0	0	0	3	0	0	1	0	0	0	0	2	0
Transcript_71393.0	12	0	0	0	5	0	0	1	8	0	0	0	0	0
Transcript_71394.0	1	0	9	0	6	1	0	5	1	0	1	0	14	2
Transcript_71398.0	0	0	0	0	0	0	0	3	0	0	4	0	3	0
Transcript_71400.0	27	1	0	0	0	0	0	0	0	1	0	0	1	0
Transcript_71406.0	9	0	0	0	0	0	0	15	0	0	0	0	0	0
Transcript_71409.0	0	10	0	0	0	0	0	0	8	0	0	0	0	0
Transcript_71410.0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_71412.0	1	1	0	0	6	0	0	3	0	6	0	0	0	0
Transcript_71415.0	0	0	15	0	1	0	0	5	0	0	1	0	3	0
Transcript_71416.0	0	0	11	0	5	3	0	0	6	0	2	0	2	0
Transcript_71421.0	3	0	2	0	0	0	0	7	0	15	0	0	2	2
Transcript_71424.0	0	0	8	0	0	0	0	0	0	1	13	0	3	0
Transcript_71426.0	10	0	0	0	0	0	0	15	3	0	2	0	1	0
Transcript_71432.0	7	0	0	0	0	0	0	0	1	5	0	0	2	0
Transcript_71436.0	27	0	6	0	10	4	0	15	3	0	4	0	37	4
Transcript_71441.0	9	0	0	0	0	1	0	17	0	0	0	0	0	0
Transcript_71445.0	1	1	2	0	1	1	0	5	0	0	1	0	7	0
Transcript_71446.0	5	0	0	0	3	5	0	1	0	2	4	0	1	0
Transcript_71449.0	2	0	11	0	0	0	0	7	0	0	6	0	5	2
Transcript_71451.0	1	3	2	0	0	0	0	4	0	0	3	0	0	0
Transcript_71460.0	71	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_71465.0	7	0	0	0	0	0	0	3	2	0	2	0	0	0
Transcript_71468.0	0	2	2	0	0	0	0	0	1	0	4	0	6	0
Transcript_71470.0	3	11	0	0	0	1	0	2	0	0	0	0	0	0
Transcript_71471.0	0	0	0	0	6	0	0	0	0	0	0	0	6	0
Transcript_71472.0	11	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_71473.0	9	1	15	0	2	4	0	11	0	5	4	0	8	0
Transcript_71474.0	0	4	7	0	5	0	0	0	4	1	1	0	4	0
Transcript_71479.0	13	0	0	0	0	1	0	2	0	0	0	0	0	0
Transcript_71482.0	19	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_71483.0	0	0	0	0	2	0	0	8	0	2	0	0	2	0
Transcript_71484.0	0	0	2	0	8	0	0	0	5	0	2	0	6	0
Transcript_71485.0	0	0	0	0	0	3	0	2	0	0	6	0	0	0
Transcript_71490.0	0	0	0	0	0	0	0	1	12	0	0	0	1	0
Transcript_71498.0	15	0	6	0	6	4	2	17	0	5	6	0	10	0
Transcript_71501.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71504.0	7	1	5	0	0	0	0	2	22	0	11	0	4	0
Transcript_71506.0	8	0	9	0	0	0	0	0	0	0	0	0	3	1
Transcript_71510.0	5	0	0	0	0	0	0	17	0	0	6	0	0	0
Transcript_71511.0	66	0	0	0	0	0	0	7	0	0	0	0	1	0
Transcript_71515.0	19	6	4	0	5	2	1	13	30	0	7	0	17	2
Transcript_71519.0	3	1	0	0	0	1	0	8	0	10	1	2	6	0
Transcript_71523.0	1	1	6	0	29	0	0	0	10	7	2	0	52	1
Transcript_71525.0	23	0	0	0	0	0	0	10	0	0	0	0	0	0
Transcript_71526.0	0	5	0	0	1	0	0	7	0	0	0	0	2	0
Transcript_71532.0	0	9	0	0	0	0	0	6	0	0	0	2	0	0
Transcript_71533.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71534.0	9	2	2	0	0	0	0	0	1	0	2	0	0	0
Transcript_71535.0	4	0	0	0	3	0	0	2	0	0	3	0	4	0
Transcript_71536.0	1	1	8	0	0	0	0	0	0	0	0	0	7	2
Transcript_71537.0	3	2	20	0	8	1	0	4	0	3	21	2	7	3
Transcript_71545.0	0	1	0	0	0	2	0	2	0	0	6	0	6	0
Transcript_71546.0	1	0	1	0	2	0	0	0	0	0	9	0	4	0
Transcript_71550.0	0	3	0	0	0	0	0	1	0	0	0	2	1	2
Transcript_71552.0	0	0	1	0	0	0	0	0	0	0	5	0	4	0
Transcript_71553.0	3	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_71556.0	0	4	5	0	0	0	0	0	0	0	0	0	1	0
Transcript_71559.0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_71564.0	3	3	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_71571.0	3	3	0	0	0	0	0	7	5	0	6	0	0	0
Transcript_71573.0	0	9	0	0	0	1	0	0	0	0	0	0	1	0
Transcript_71574.0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71577.0	0	28	3	0	0	1	0	0	0	0	3	0	0	0
Transcript_71578.0	20	0	0	0	0	0	0	9	0	0	1	0	0	0
Transcript_71579.0	5	0	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_71581.0	0	0	0	0	0	0	0	5	0	0	1	0	0	0
Transcript_71583.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_71584.0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_71587.0	1	2	16	0	0	5	0	1	0	0	0	0	4	0
Transcript_71588.0	19	0	11	0	0	0	0	41	0	0	5	0	5	0
Transcript_71595.0	0	7	29	0	1	2	0	0	0	0	21	0	6	2
Transcript_71596.0	15	0	22	0	22	0	2	5	18	0	5	0	28	2
Transcript_71598.0	0	15	14	0	4	1	4	21	0	15	4	0	8	0
Transcript_7160.0	1143	872	1016	0	498	150	0	1610	457	507	1411	0	1140	0
Transcript_71602.0	0	1	0	0	3	0	0	2	0	0	4	0	8	0
Transcript_71603.0	34	46	2	0	7	0	1	18	0	6	1	0	14	3
Transcript_71605.0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71616.0	17	1	0	0	0	0	0	0	0	0	5	0	1	0
Transcript_71618.0	3	6	0	0	0	0	0	13	0	0	0	0	0	0
Transcript_71619.0	0	0	0	0	0	20	2	0	0	0	0	0	3	0
Transcript_71621.0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
Transcript_71623.0	11	3	16	0	1	1	0	2	0	3	0	0	2	0
Transcript_71633.0	9	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_71634.0	17	0	0	0	18	1	0	0	0	0	1	0	3	0
Transcript_71638.0	1	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_71644.0	5	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_71645.0	14	0	15	0	0	0	0	12	0	0	7	0	0	0
Transcript_71647.0	40	0	0	0	0	0	0	17	0	0	0	0	2	2
Transcript_71650.0	28	2	6	0	8	0	0	1	0	0	0	0	2	0
Transcript_71651.0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Transcript_71652.0	7	0	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_71653.0	13	0	6	0	0	0	0	0	0	0	0	0	0	0
Transcript_71654.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71657.0	7	0	9	0	0	5	0	2	23	0	1	0	1	0
Transcript_71662.0	11	3	2	0	7	0	0	5	0	0	3	0	5	0
Transcript_71665.0	10	44	0	0	11	1	2	3	5	0	7	0	8	0
Transcript_71667.0	50	1	1	0	3	2	1	46	0	0	4	0	1	0
Transcript_71668.0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71681.0	11	0	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_71682.0	0	7	0	0	0	0	0	0	9	0	0	0	0	0
Transcript_71684.0	0	0	3	0	0	2	0	0	0	11	0	0	0	0
Transcript_71689.0	16	0	0	0	0	0	0	15	0	0	3	0	0	0
Transcript_71692.0	0	2	6	0	1	0	0	0	5	0	3	0	6	0
Transcript_71699.0	6	0	0	0	0	2	0	0	0	0	2	0	4	0
Transcript_71701.0	6	0	3	0	0	0	0	7	0	0	5	0	0	0
Transcript_71705.0	24	20	0	0	4	0	0	12	0	0	1	0	0	2
Transcript_71709.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71710.0	1	0	2	0	0	0	0	0	0	0	10	0	7	0
Transcript_71715.0	1	0	0	0	2	2	0	4	0	0	0	0	1	0
Transcript_71716.0	88	47	2	0	0	0	0	7	0	0	1	0	2	2
Transcript_71720.0	15	0	0	0	0	3	0	1	0	1	1	0	6	0
Transcript_71725.0	0	11	0	0	7	0	0	0	0	0	1	0	3	1
Transcript_71728.0	7	0	0	0	0	0	0	11	0	0	0	0	3	0
Transcript_71731.0	2	2	4	0	0	0	0	2	2	0	2	0	0	0
Transcript_71736.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
Transcript_71737.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71738.0	11	0	0	0	13	0	0	7	5	0	1	0	5	1
Transcript_71739.0	0	5	0	0	0	0	0	27	0	15	3	0	0	2
Transcript_71741.0	3	1	0	0	0	0	0	11	0	10	0	0	0	0
Transcript_71746.0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71747.0	1	0	10	0	8	5	0	13	0	0	1	0	6	0
Transcript_71748.0	10	0	0	0	0	0	0	30	0	0	0	0	0	0
Transcript_71753.0	0	0	0	0	5	0	0	5	0	0	0	0	0	0
Transcript_71758.0	1	2	0	0	0	0	0	13	0	0	0	0	0	2
Transcript_71760.0	0	7	0	0	0	0	0	3	0	1	0	0	0	0
Transcript_71766.0	0	3	0	0	0	0	0	0	13	0	1	0	0	0
Transcript_71768.0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_71773.0	16	0	1	0	0	0	0	0	0	0	0	0	3	0
Transcript_71779.0	0	0	8	0	0	0	0	0	0	10	2	0	6	0
Transcript_71781.0	0	0	4	0	3	0	0	2	0	0	0	0	0	0
Transcript_71785.0	16	3	0	0	12	1	0	12	0	0	5	2	7	0
Transcript_71787.0	33	0	0	0	3	0	0	5	7	0	0	0	2	0
Transcript_71789.0	0	0	0	0	7	0	0	0	0	0	0	0	6	0
Transcript_71791.0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Transcript_71795.0	5	0	0	0	1	0	0	2	0	0	3	0	2	0
Transcript_71796.0	0	9	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_71804.0	11	0	0	0	0	0	0	29	1	0	0	0	0	0
Transcript_71806.0	9	18	4	3	0	6	0	24	0	1	4	4	4	8
Transcript_71810.0	56	0	0	0	0	1	2	29	10	0	0	0	0	0
Transcript_71825.0	0	13	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_71826.0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_71828.0	0	0	0	0	2	8	0	3	0	0	2	0	0	0
Transcript_71829.0	5	0	0	0	0	0	0	11	0	0	0	0	2	0
Transcript_71832.0	0	0	0	0	5	0	0	0	0	0	6	0	6	0
Transcript_71833.0	2	0	0	0	1	3	0	0	5	0	1	0	3	0
Transcript_71836.0	2	8	0	0	0	1	0	15	10	15	1	0	15	0
Transcript_71840.0	12	2	1	0	0	0	0	8	0	0	0	0	1	0
Transcript_71844.0	0	0	1	2	0	0	0	0	0	0	4	0	3	0
Transcript_71845.0	0	4	0	0	0	0	0	0	0	0	5	0	0	0
Transcript_71847.0	0	0	0	0	0	1	0	22	0	0	0	0	0	0
Transcript_71851.0	0	1	0	0	0	0	0	0	0	6	0	0	4	0
Transcript_71855.0	16	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_71857.0	1	9	0	0	0	13	0	0	0	0	0	0	0	0
Transcript_71873.0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
Transcript_71874.0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_71875.0	0	0	0	0	5	0	0	0	8	0	0	0	7	0
Transcript_71877.0	4	0	1	0	0	0	0	0	0	0	1	0	0	0
Transcript_71881.0	9	0	0	0	0	0	0	0	8	0	4	0	2	0
Transcript_71883.0	1	4	0	0	0	0	0	1	0	0	0	0	4	0
Transcript_71885.0	4	0	3	0	3	1	0	9	0	0	0	0	7	0
Transcript_71890.0	0	5	0	0	0	0	0	5	0	0	0	0	4	0
Transcript_71892.0	0	0	0	0	1	0	0	0	0	0	0	0	5	2
Transcript_71895.0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
Transcript_71896.0	12	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_71897.0	78	2	0	0	0	0	0	14	0	0	0	0	0	0
Transcript_71898.0	23	6	0	0	0	9	0	0	2	0	0	0	1	0
Transcript_71900.0	24	0	0	0	0	0	0	3	0	0	0	0	0	2
Transcript_71904.0	5	3	0	0	7	1	0	5	0	0	0	0	0	0
Transcript_71905.0	57	0	0	0	5	0	2	23	0	0	2	0	1	2
Transcript_71907.0	1	0	0	0	0	0	2	0	0	8	1	0	5	1
Transcript_71910.0	0	0	2	0	0	6	0	0	0	2	0	0	2	0
Transcript_71912.0	28	1	0	0	1	0	0	11	0	2	6	0	0	3
Transcript_71915.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71918.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71919.0	0	17	0	0	0	0	0	0	1	0	1	0	0	0
Transcript_71926.0	9	0	11	0	9	0	0	0	0	0	0	0	2	0
Transcript_71927.0	11	0	5	0	0	0	0	0	0	0	0	0	0	2
Transcript_71931.0	0	10	4	0	0	0	0	0	0	0	0	0	0	0
Transcript_71932.0	0	1	5	0	2	0	0	0	9	0	3	0	4	2
Transcript_71933.0	1	3	0	0	0	9	0	29	0	0	3	2	7	0
Transcript_71937.0	5	3	0	0	3	0	0	8	0	0	0	0	0	0
Transcript_71940.0	0	6	0	0	0	0	0	2	0	0	0	0	1	0
Transcript_71941.0	6	0	4	0	0	0	0	0	2	0	1	0	6	0
Transcript_71944.0	0	0	10	0	3	0	0	11	0	0	5	0	10	0
Transcript_71946.0	0	1	0	0	0	1	0	10	0	0	2	0	8	0
Transcript_71948.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_71950.0	20	0	0	0	0	0	0	13	0	0	0	0	1	0
Transcript_71951.0	7	0	0	0	1	0	0	1	0	0	3	0	2	0
Transcript_71952.0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71953.0	0	1	0	0	2	0	0	0	0	0	0	0	1	0
Transcript_71958.0	8	1	0	0	0	0	2	5	0	8	0	0	0	0
Transcript_71964.0	0	0	10	0	3	0	0	0	9	10	22	0	4	2
Transcript_71967.0	0	1	0	0	0	6	0	8	0	1	3	0	2	2
Transcript_71972.0	1	1	0	0	0	0	0	3	0	0	0	0	2	0
Transcript_71974.0	0	1	0	0	0	2	0	0	0	16	0	0	8	2
Transcript_71983.0	0	26	2	2	0	2	0	2	0	0	5	0	1	0
Transcript_71989.0	0	0	3	0	0	0	0	0	0	0	2	0	6	0
Transcript_71993.0	18	0	5	0	1	3	0	19	16	0	3	0	3	1
Transcript_71994.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71996.0	0	0	0	0	0	0	0	0	0	0	5	0	3	0
Transcript_71998.0	0	1	0	0	6	0	0	0	9	0	0	2	8	0
Transcript_71999.0	8	0	5	0	1	0	0	1	11	0	3	0	0	0
Transcript_72001.0	34	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_72002.0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_72004.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_72005.0	7	7	0	0	0	0	0	69	5	0	0	0	0	2
Transcript_72006.0	21	2	0	0	0	0	0	6	5	0	3	0	0	0
Transcript_72007.0	19	5	0	0	0	2	2	34	0	1	9	0	7	1
Transcript_72008.0	7	0	3	0	0	3	0	8	0	0	3	0	2	0
Transcript_72009.0	0	41	3	0	0	0	0	0	0	0	2	0	0	0
Transcript_72014.0	1	1	0	0	0	0	0	8	0	0	1	0	0	0
Transcript_72015.0	4	1	0	0	0	0	0	11	0	0	2	0	0	0
Transcript_72016.0	0	42	13	0	0	0	0	0	0	0	0	0	0	2
Transcript_72022.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_72023.0	0	0	1	0	0	0	0	11	0	0	0	0	0	0
Transcript_72024.0	6	6	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_72027.0	0	18	2	0	1	0	0	0	9	0	0	0	5	0
Transcript_72029.0	2	1	15	0	7	1	1	0	14	1	14	2	28	2
Transcript_72032.0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
Transcript_72033.0	11	0	10	0	2	1	0	4	0	0	11	0	12	1
Transcript_72036.0	0	0	0	0	0	0	0	7	0	0	0	0	2	0
Transcript_72038.0	93	0	9	0	8	0	0	19	0	0	14	0	35	0
Transcript_72040.0	3	4	23	0	0	0	0	14	0	0	7	0	9	0
Transcript_72046.0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
Transcript_72047.0	0	0	0	0	1	0	0	5	6	2	5	0	4	1
Transcript_72050.0	0	0	6	0	0	0	0	2	0	0	5	0	0	0
Transcript_72054.0	0	0	3	0	0	0	0	2	10	3	0	0	1	0
Transcript_72057.0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
Transcript_72061.0	32	2	0	0	0	2	0	13	1	8	0	0	3	0
Transcript_72062.0	0	0	0	0	0	2	0	2	3	6	0	0	0	0
Transcript_72063.0	0	0	0	0	1	0	0	6	0	0	10	0	5	0
Transcript_72065.0	0	6	0	0	6	0	0	0	2	0	0	0	0	0
Transcript_72067.0	5	2	15	0	0	6	2	0	0	43	8	0	4	2
Transcript_72070.0	3	3	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_72074.0	0	0	0	0	0	0	0	0	0	0	4	0	4	0
Transcript_72075.0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Transcript_72083.0	27	10	9	0	17	2	0	25	3	1	8	0	6	0
Transcript_72085.0	7	1	0	0	0	11	0	0	0	0	0	0	1	0
Transcript_72086.0	13	0	0	0	0	0	0	1	0	0	0	0	2	0
Transcript_72099.0	13	0	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_72102.0	9	1	0	0	0	0	0	0	1	0	0	0	2	0
Transcript_72105.0	3	1	1	0	0	1	0	2	6	0	1	0	0	0
Transcript_72106.0	1	1	10	0	0	2	0	0	0	0	4	0	7	0
Transcript_72108.0	0	2	0	0	0	0	0	1	0	0	3	0	8	0
Transcript_72110.0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_72114.0	21	2	4	0	13	4	0	3	1	15	3	0	3	0
Transcript_72115.0	0	1	0	0	0	0	0	0	0	0	1	0	4	0
Transcript_72118.0	0	6	6	0	0	0	0	1	23	0	1	0	1	2
Transcript_72121.0	1	3	5	0	0	0	0	6	0	0	0	0	2	0
Transcript_72122.0	15	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_72125.0	3	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_72127.0	3	0	0	0	0	0	0	1	1	0	5	0	0	0
Transcript_72130.0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
Transcript_72137.0	0	10	0	0	0	0	0	0	12	0	1	0	1	0
Transcript_72138.0	0	0	0	0	2	0	0	0	0	0	4	0	37	0
Transcript_72140.0	13	7	15	2	7	1	0	22	7	11	16	0	13	0
Transcript_72142.0	0	3	2	0	2	0	0	0	0	0	0	0	0	0
Transcript_72143.0	0	40	2	4	0	0	0	0	0	0	0	0	1	0
Transcript_72146.0	10	1	2	0	2	9	0	7	4	0	1	0	14	2
Transcript_72147.0	0	5	0	0	0	0	0	14	0	0	2	0	10	0
Transcript_72148.0	3	49	1	0	0	0	0	2	1	0	0	0	9	2
Transcript_72149.0	6	4	6	2	13	0	0	21	0	5	15	0	4	3
Transcript_72154.0	0	4	0	0	0	0	0	5	12	0	0	0	2	0
Transcript_72162.0	1	0	0	0	3	0	0	1	6	0	1	0	10	0
Transcript_72163.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_72165.0	1	0	0	0	8	0	0	0	0	0	0	0	1	0
Transcript_72167.0	46	4	4	0	11	0	0	10	8	6	0	0	7	0
Transcript_72168.0	0	23	0	0	22	0	2	9	0	0	12	0	7	2
Transcript_72176.0	0	1	0	0	0	0	0	14	0	0	0	0	1	0
Transcript_72179.0	22	5	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_72181.0	0	0	0	0	0	1	0	5	0	0	0	0	7	0
Transcript_72182.0	0	2	59	0	9	0	0	2	0	0	47	2	13	0
Transcript_72185.0	1	0	0	0	0	0	0	9	0	0	1	0	0	0
Transcript_72187.0	0	1	0	0	2	0	0	2	0	3	0	0	0	0
Transcript_72189.0	0	4	1	0	0	0	0	1	0	0	2	0	0	2
Transcript_72191.0	23	7	0	0	0	0	0	6	0	0	2	0	1	0
Transcript_72197.0	30	0	0	0	0	0	0	7	0	0	0	2	1	0
Transcript_72199.0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_72201.0	0	4	0	0	4	0	0	9	12	0	1	0	6	0
