# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0070011	MF	e	peptidase activity, acting on L-amino acid peptides	152/964	2958/59161	2.7683717358624847e-36	4	152	2.4693875883893365e-33	2.407194369174678e-33	2.397409923256912e-33	8.819241387104773e-35	Transcript_100539.0, Transcript_104917.0, Transcript_106816.0, Transcript_140750.0, Transcript_142257.0, Transcript_143883.0, Transcript_144274.0, Transcript_145869.0, Transcript_150045.0, Transcript_150382.0, Transcript_151207.0, Transcript_153120.0, Transcript_154470.0, Transcript_154565.0, Transcript_154599.0, Transcript_157652.0, Transcript_158163.0, Transcript_160946.0, Transcript_161383.0, Transcript_164499.0, Transcript_167152.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_202832.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_233900.0, Transcript_234737.0, Transcript_236745.0, Transcript_236914.0, Transcript_237461.0, Transcript_238685.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_245524.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_258871.0, Transcript_259404.0, Transcript_263892.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_264360.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_271092.0, Transcript_27162.0, Transcript_272502.0, Transcript_274283.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_37185.0, Transcript_40010.0, Transcript_40150.0, Transcript_40849.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_42895.0, Transcript_44313.0, Transcript_45237.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_52284.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_56357.0, Transcript_57935.0, Transcript_60399.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_66899.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_72698.0, Transcript_75507.0, Transcript_76260.0, Transcript_77060.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_84606.0, Transcript_85971.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_91651.0, Transcript_93832.0, Transcript_95360.0, Transcript_95743.0, Transcript_96366.0, Transcript_96610.0, Transcript_98251.0, Transcript_98845.0, Transcript_99264.0, Transcript_99608.0
...GO:0008233	MF	e	peptidase activity	152/964	2958/59161	2.7683717358624847e-36	3	152	2.4693875883893365e-33	2.407194369174678e-33	2.397409923256912e-33	8.819241387104773e-35	Transcript_100539.0, Transcript_104917.0, Transcript_106816.0, Transcript_140750.0, Transcript_142257.0, Transcript_143883.0, Transcript_144274.0, Transcript_145869.0, Transcript_150045.0, Transcript_150382.0, Transcript_151207.0, Transcript_153120.0, Transcript_154470.0, Transcript_154565.0, Transcript_154599.0, Transcript_157652.0, Transcript_158163.0, Transcript_160946.0, Transcript_161383.0, Transcript_164499.0, Transcript_167152.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_202832.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_233900.0, Transcript_234737.0, Transcript_236745.0, Transcript_236914.0, Transcript_237461.0, Transcript_238685.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_245524.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_258871.0, Transcript_259404.0, Transcript_263892.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_264360.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_271092.0, Transcript_27162.0, Transcript_272502.0, Transcript_274283.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_37185.0, Transcript_40010.0, Transcript_40150.0, Transcript_40849.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_42895.0, Transcript_44313.0, Transcript_45237.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_52284.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_56357.0, Transcript_57935.0, Transcript_60399.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_66899.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_72698.0, Transcript_75507.0, Transcript_76260.0, Transcript_77060.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_84606.0, Transcript_85971.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_91651.0, Transcript_93832.0, Transcript_95360.0, Transcript_95743.0, Transcript_96366.0, Transcript_96610.0, Transcript_98251.0, Transcript_98845.0, Transcript_99264.0, Transcript_99608.0
.......GO:0004955	MF	e	prostaglandin receptor activity	23/964	119/59161	2.8905740165184564e-18	7	23	2.578392022734463e-15	2.5134534521166992e-15	2.1997268265705453e-15	1.9386406185973407e-17	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
......GO:0004954	MF	e	prostanoid receptor activity	23/964	119/59161	2.8905740165184564e-18	6	23	2.578392022734463e-15	2.5134534521166992e-15	2.1997268265705453e-15	1.9386406185973407e-17	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
.....GO:0004953	MF	e	icosanoid receptor activity	24/964	140/59161	9.936470173895264e-18	5	24	8.863331395114576e-15	8.640102317986157e-15	7.521907921638715e-15	6.517155437584246e-17	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_75823.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
.......GO:0004114	MF	e	3',5'-cyclic-nucleotide phosphodiesterase activity	36/964	423/59161	1.1867677723786526e-15	7	36	1.0585968529617581e-12	1.0319353655363917e-12	8.865155259668536e-13	7.201339135794272e-15	Transcript_110159.0, Transcript_140706.0, Transcript_147276.0, Transcript_159605.0, Transcript_169690.0, Transcript_175743.0, Transcript_205376.0, Transcript_234534.0, Transcript_236100.0, Transcript_239927.0, Transcript_244155.0, Transcript_263083.0, Transcript_263190.0, Transcript_271073.0, Transcript_271136.0, Transcript_34218.0, Transcript_34924.0, Transcript_40915.0, Transcript_41909.0, Transcript_45689.0, Transcript_45799.0, Transcript_46765.0, Transcript_46891.0, Transcript_50731.0, Transcript_50733.0, Transcript_53884.0, Transcript_54758.0, Transcript_58371.0, Transcript_61969.0, Transcript_64356.0, Transcript_76044.0, Transcript_82279.0, Transcript_84079.0, Transcript_86957.0, Transcript_94298.0, Transcript_95640.0
......GO:0004112	MF	e	cyclic-nucleotide phosphodiesterase activity	36/964	423/59161	1.1867677723786526e-15	6	36	1.0585968529617581e-12	1.0319353655363917e-12	8.865155259668536e-13	7.201339135794272e-15	Transcript_110159.0, Transcript_140706.0, Transcript_147276.0, Transcript_159605.0, Transcript_169690.0, Transcript_175743.0, Transcript_205376.0, Transcript_234534.0, Transcript_236100.0, Transcript_239927.0, Transcript_244155.0, Transcript_263083.0, Transcript_263190.0, Transcript_271073.0, Transcript_271136.0, Transcript_34218.0, Transcript_34924.0, Transcript_40915.0, Transcript_41909.0, Transcript_45689.0, Transcript_45799.0, Transcript_46765.0, Transcript_46891.0, Transcript_50731.0, Transcript_50733.0, Transcript_53884.0, Transcript_54758.0, Transcript_58371.0, Transcript_61969.0, Transcript_64356.0, Transcript_76044.0, Transcript_82279.0, Transcript_84079.0, Transcript_86957.0, Transcript_94298.0, Transcript_95640.0
..GO:1901567	MF	e	fatty acid derivative binding	24/964	181/59161	4.13698725719011e-15	2	24	3.6901926334135775e-12	3.5972526022603867e-12	3.082055506606632e-12	2.49337340095512e-14	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_75823.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
.....GO:0008081	MF	e	phosphoric diester hydrolase activity	37/964	565/59161	1.5096883206404355e-12	5	37	1.3466419820112685e-09	1.3127258805516688e-09	1.1050918507087988e-09	8.364235913113469e-12	Transcript_110159.0, Transcript_140706.0, Transcript_147276.0, Transcript_159605.0, Transcript_169690.0, Transcript_175743.0, Transcript_205376.0, Transcript_234534.0, Transcript_236100.0, Transcript_239927.0, Transcript_244155.0, Transcript_263083.0, Transcript_263190.0, Transcript_271073.0, Transcript_271136.0, Transcript_31699.0, Transcript_34218.0, Transcript_34924.0, Transcript_40915.0, Transcript_41909.0, Transcript_45689.0, Transcript_45799.0, Transcript_46765.0, Transcript_46891.0, Transcript_50731.0, Transcript_50733.0, Transcript_53884.0, Transcript_54758.0, Transcript_58371.0, Transcript_61969.0, Transcript_64356.0, Transcript_76044.0, Transcript_82279.0, Transcript_84079.0, Transcript_86957.0, Transcript_94298.0, Transcript_95640.0
....GO:0005520	MF	e	insulin-like growth factor binding	10/964	70/59161	2.0667527787278925e-07	4	10	0.000184354347862528	0.00017971125723402606	0.00014735947312329874	1.024190821458489e-06	Transcript_176163.0, Transcript_234590.0, Transcript_34204.0, Transcript_52618.0, Transcript_58526.0, Transcript_59097.0, Transcript_61403.0, Transcript_61635.0, Transcript_73541.0, Transcript_98218.0
...GO:0005178	MF	e	integrin binding	10/964	86/59161	1.459220256078604e-06	4	10	0.0013016244684221148	0.0012688421639024175	0.0010214541792550227	6.744168230166398e-06	Transcript_176163.0, Transcript_234590.0, Transcript_34204.0, Transcript_52618.0, Transcript_58526.0, Transcript_59097.0, Transcript_61403.0, Transcript_61635.0, Transcript_73541.0, Transcript_98218.0
...GO:0019838	MF	e	growth factor binding	10/964	121/59161	3.1277380354145456e-05	3	10	0.027899423275897745	0.027196757175234218	0.021393728162235493	0.00013349006352104186	Transcript_176163.0, Transcript_234590.0, Transcript_34204.0, Transcript_52618.0, Transcript_58526.0, Transcript_59097.0, Transcript_61403.0, Transcript_61635.0, Transcript_73541.0, Transcript_98218.0
...GO:0050839	MF	e	cell adhesion molecule binding	12/964	176/59161	3.5949550442076194e-05	3	12	0.03206699899433196	0.03125936964226596	0.024481643851053888	0.000151259429218547	Transcript_176163.0, Transcript_234590.0, Transcript_34204.0, Transcript_52618.0, Transcript_58526.0, Transcript_59097.0, Transcript_61403.0, Transcript_61635.0, Transcript_73541.0, Transcript_8232.0, Transcript_8860.0, Transcript_98218.0
..GO:0140096	MF	e	catalytic activity, acting on a protein	188/964	9447/59161	0.003395880169499356	2	188	1.0	1.0	1.0	0.012165161089130225	Transcript_100539.0, Transcript_104917.0, Transcript_106816.0, Transcript_126309.0, Transcript_135574.0, Transcript_139138.0, Transcript_140750.0, Transcript_141699.0, Transcript_142257.0, Transcript_143830.0, Transcript_143883.0, Transcript_144274.0, Transcript_145869.0, Transcript_148917.0, Transcript_150045.0, Transcript_150382.0, Transcript_151207.0, Transcript_152519.0, Transcript_153120.0, Transcript_154470.0, Transcript_154565.0, Transcript_154599.0, Transcript_157652.0, Transcript_158163.0, Transcript_160946.0, Transcript_161383.0, Transcript_164499.0, Transcript_167152.0, Transcript_167708.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_184942.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_199390.0, Transcript_200836.0, Transcript_202778.0, Transcript_202832.0, Transcript_208648.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_232611.0, Transcript_232760.0, Transcript_233900.0, Transcript_234737.0, Transcript_236745.0, Transcript_236914.0, Transcript_237461.0, Transcript_238685.0, Transcript_241112.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_244427.0, Transcript_245524.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_247672.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_258871.0, Transcript_259404.0, Transcript_262982.0, Transcript_263892.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_264360.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_271092.0, Transcript_27162.0, Transcript_272502.0, Transcript_274283.0, Transcript_274391.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_36790.0, Transcript_37185.0, Transcript_40010.0, Transcript_40150.0, Transcript_40849.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_42895.0, Transcript_44313.0, Transcript_45237.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_51602.0, Transcript_51828.0, Transcript_52284.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_56357.0, Transcript_57935.0, Transcript_58595.0, Transcript_59140.0, Transcript_60399.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_66870.0, Transcript_66899.0, Transcript_67343.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_70417.0, Transcript_72698.0, Transcript_74504.0, Transcript_74848.0, Transcript_75507.0, Transcript_76260.0, Transcript_77060.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_84506.0, Transcript_84606.0, Transcript_85971.0, Transcript_88227.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_90437.0, Transcript_91651.0, Transcript_93832.0, Transcript_94412.0, Transcript_95360.0, Transcript_95743.0, Transcript_96366.0, Transcript_96560.0, Transcript_96610.0, Transcript_96966.0, Transcript_98251.0, Transcript_98845.0, Transcript_99264.0, Transcript_99608.0
....GO:0004000	MF	e	adenosine deaminase activity	9/964	189/59161	0.004061218953053472	5	9	1.0	1.0	1.0	0.014432698430771704	Transcript_153298.0, Transcript_168015.0, Transcript_216841.0, Transcript_257067.0, Transcript_58110.0, Transcript_80386.0, Transcript_88138.0, Transcript_92374.0, Transcript_94126.0
......GO:0005388	MF	e	calcium transmembrane transporter activity, phosphorylative mechanism	7/964	127/59161	0.004939158564472436	8	7	1.0	1.0	1.0	0.01748305333138656	Transcript_168015.0, Transcript_216841.0, Transcript_226660.0, Transcript_80386.0, Transcript_90437.0, Transcript_92374.0, Transcript_94126.0
...GO:0008201	MF	e	heparin binding	10/964	233/59161	0.005243648703541962	4	10	1.0	1.0	1.0	0.018342488798272275	Transcript_176163.0, Transcript_234590.0, Transcript_34204.0, Transcript_52618.0, Transcript_58526.0, Transcript_59097.0, Transcript_61403.0, Transcript_61635.0, Transcript_73541.0, Transcript_98218.0
....GO:0016814	MF	e	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	9/964	201/59161	0.006032477694262545	4	9	1.0	1.0	1.0	0.020856473268535618	Transcript_153298.0, Transcript_168015.0, Transcript_216841.0, Transcript_257067.0, Transcript_58110.0, Transcript_80386.0, Transcript_88138.0, Transcript_92374.0, Transcript_94126.0
........GO:0004596	MF	e	peptide alpha-N-acetyltransferase activity	4/964	46/59161	0.006646008534729859	8	4	1.0	1.0	1.0	0.022888956034668083	Transcript_108722.0, Transcript_263626.0, Transcript_272299.0, Transcript_81460.0
